id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11157167,Cozy Chinatown Studio Apartment,17259339,Maia,Manhattan,Two Bridges,40.7113,-73.99442,Entire Home/Apt,0.29940119760479045,0.30000000000000004,0.041335453100158986,2018-08-25,0.85,1,0
11158160,Cozy Room Available In Brooklyn,4968801,Mary,Brooklyn,Bedford-Stuyvesant,40.6881,-73.94516,Private Room,0.22455089820359284,0.0,0.0,2019-06-23,0.72,1,0
11162285,"Charming Brownstone Two-Bedroom, Fort Greene",4302160,Erica + Jonathan,Brooklyn,Fort Greene,40.68642,-73.97701,Entire Home/Apt,0.5988023952095809,0.0,0.0,2019-06-23,0.72,1,12
11162475,"Big, Bright Uws Bedroom And Study",14713587,Annie,Manhattan,Upper West Side,40.80288,-73.96484,Private Room,0.37425149700598803,0.20000000000000004,0.009538950715421305,2017-05-18,0.15,1,0
11162977,Beautiful Apartment By Astoria Park,58061728,Clinton,Queens,Ditmars Steinway,40.78,-73.91672,Entire Home/Apt,0.2964071856287425,0.30000000000000004,0.02702702702702703,2019-06-23,0.44,1,0
11164047,Comfy Brownstone Room In Brooklyn,58070616,Brandon,Brooklyn,Bedford-Stuyvesant,40.69032,-73.93699,Private Room,0.11976047904191617,0.0,0.007949125596184421,2018-06-17,0.12,1,0
11164599,Top Floor Apartment With Roof Access.,5162894,Catherine,Manhattan,Midtown,40.74389,-73.98515,Private Room,0.3592814371257485,0.0,0.044515103338632754,2019-05-19,0.89,1,17
11165881,Private Room With Manhattan Skyline Views,36574113,Johnny,Queens,Long Island City,40.75332,-73.93343,Private Room,0.251497005988024,0.0,0.0397456279809221,2019-06-29,2.56,1,69
11167618,1 Bedroom Getaway In Park Slope,58098561,Megan,Brooklyn,Park Slope,40.67923,-73.97659,Entire Home/Apt,0.37425149700598803,0.1,0.012718600953895072,2018-03-08,0.2,1,0
11168007,Beautiful Studio In Luxury Building,6032945,Tabata,Brooklyn,Greenpoint,40.71987,-73.95427,Entire Home/Apt,0.3293413173652695,0.20000000000000004,0.0,2019-06-23,0.72,1,0
11168411,Big Sunny Room 20 Min To Manhattan,23435560,Iris & Renato,Brooklyn,Bedford-Stuyvesant,40.69823,-73.9431,Private Room,0.11377245508982037,0.6000000000000001,0.0,2019-06-23,0.72,1,0
11175261,"Nice, Comfortable Cozy 1 Bedroom.",32124237,Damian,Brooklyn,Prospect-Lefferts Gardens,40.65505,-73.96086,Entire Home/Apt,0.29940119760479045,0.30000000000000004,0.006359300476947536,2016-10-23,0.11,1,0
11176819,Stairway To Heaven,58164974,Jeff,Manhattan,Hell'S Kitchen,40.75925,-73.99427,Private Room,0.44910179640718567,0.30000000000000004,0.05882352941176471,2018-01-02,0.92,1,0
11178582,Charming Bedroom Downtown,6980995,Dominik,Manhattan,Chinatown,40.71312,-73.99669,Private Room,0.2694610778443114,0.0,0.007949125596184421,2017-05-19,0.12,5,0
11183878,Unique Duplex Loft In Gated Compound,20609201,Maurice,Brooklyn,Crown Heights,40.6774,-73.94888,Private Room,0.22455089820359284,0.20000000000000004,0.046104928457869634,2019-06-16,0.85,1,67
11186765,"Lovely Room With Private Bathroom, Near Manhattan",58234433,Martin,Queens,Sunnyside,40.7359,-73.91912,Private Room,0.3862275449101797,0.0,0.08267090620031797,2019-06-16,1.27,8,250
11187722,Midtown Manhattan Hideaway,2772230,Jase,Manhattan,Hell'S Kitchen,40.75577,-73.99466,Entire Home/Apt,0.5538922155688623,0.1,0.32591414944356123,2019-06-20,5.83,1,233
11190303,Nouveau Bohemian In East Village,35672187,Sharda,Manhattan,East Village,40.72196,-73.98345,Private Room,0.32335329341317365,0.1,0.057233704292527825,2019-06-21,1.18,1,51
11190497,Sunny Bedroom Downtown,6980995,Dominik,Manhattan,Civic Center,40.71327,-73.99853,Private Room,0.29341317365269465,0.0,0.015898251192368842,2017-08-20,0.24,5,0
11190701,Large Room In Spacious Apartment,1549512,Ilene,Brooklyn,Bushwick,40.69931,-73.91603,Private Room,0.11676646706586827,0.30000000000000004,0.0,2019-06-23,0.72,2,0
11190831,Suite1442,18833883,Norga,Brooklyn,Bedford-Stuyvesant,40.67981,-73.94372,Entire Home/Apt,0.43413173652694614,0.1,0.1987281399046105,2019-06-30,3.23,1,271
11191242,2 Bedroom In The East Village!,35320932,Samantha,Manhattan,Gramercy,40.73598,-73.98161,Entire Home/Apt,0.37425149700598803,0.0,0.030206677265500796,2016-06-23,0.47,1,0
11192547,Bedroom,58274544,Austin,Brooklyn,Crown Heights,40.67305,-73.94533,Private Room,0.25449101796407186,0.0,0.001589825119236884,2016-02-13,0.02,1,0
11194693,Nyc Private Apt By Subway And Yankee Stadium,29510402,Douglas,Bronx,Longwood,40.82345,-73.9033,Entire Home/Apt,0.26646706586826346,0.0,0.29411764705882354,2019-07-07,4.52,3,104
11199645,Cozy Minimalist Room In Brooklyn,22123619,Antoine,Brooklyn,Crown Heights,40.67502,-73.9178,Private Room,0.1287425149700599,0.20000000000000004,0.015898251192368842,2018-10-21,0.25,2,305
11204018,"Comfy, Quiet Room Next To Subway!",7678663,Ella,Brooklyn,Crown Heights,40.66727,-73.95274,Private Room,0.11976047904191617,0.30000000000000004,0.001589825119236884,2016-03-27,0.03,1,0
11206278,Awesome Bdrm+Office+Lvnroom In Design Apart In Les,15231059,Apollo,Manhattan,Lower East Side,40.72003,-73.98646,Private Room,0.5988023952095809,0.20000000000000004,0.012718600953895072,2019-06-13,0.21,4,333
11211612,Private Room In Williamsburg Bk,57069428,Stuart,Brooklyn,Williamsburg,40.715,-73.95,Private Room,0.14970059880239522,0.0,0.0,2019-06-23,0.72,1,0
11212414,"Spacious, Family-Friendly Nyc Apt",58405281,Cristina,Manhattan,Harlem,40.82485,-73.93774,Entire Home/Apt,0.22455089820359284,0.0,0.001589825119236884,2016-02-21,0.02,1,0
11216918,Cozy 1 Bdr In The West Village,58437137,David,Manhattan,West Village,40.73386,-74.0046,Entire Home/Apt,0.595808383233533,0.0,0.015898251192368842,2016-04-27,0.25,1,0
11218995,Nice Room In Comfortable Bk Apt,24880134,Cam,Brooklyn,Prospect Heights,40.67801,-73.96739,Private Room,0.2095808383233533,0.4,0.003179650238473768,2016-09-17,0.05,3,0
11219289,A Big Sunny Room.,58453451,Michael,Brooklyn,East New York,40.67327,-73.8872,Private Room,0.09880239520958084,0.0,0.23370429252782196,2019-07-02,4.08,2,231
11221362,Private Room In The Hearth Of Nyc,58467654,Thomas,Manhattan,Midtown,40.75771,-73.96872,Private Room,0.2694610778443114,0.20000000000000004,0.004769475357710652,2017-01-02,0.07,1,0
11222221,Stunning  West Village Loft,18284376,Carol,Manhattan,West Village,40.73618,-74.009,Entire Home/Apt,0.44910179640718567,0.0,0.0,2019-06-23,0.72,1,0
11223328,Mins To Soho-Good Sized 2 Bdrms W/ Real Comfy Beds,36656552,Kandee,Manhattan,Lower East Side,40.71894,-73.99293,Entire Home/Apt,0.6856287425149701,0.1,0.23370429252782196,2019-06-14,3.9,3,283
11224100,"Charming, Quiet Room With Full Bed",683203,Suguna,Brooklyn,Prospect Heights,40.675,-73.9656,Private Room,0.10179640718562875,0.1,0.003179650238473768,2016-03-10,0.05,1,0
11226811,Sunny Refuge Surrounded By Parks,16103591,April,Manhattan,Inwood,40.86609,-73.92638,Entire Home/Apt,0.344311377245509,0.20000000000000004,0.009538950715421305,2018-04-17,0.18,1,0
11227558,Amazing Two-Floor Artist Loft!,58514808,David,Brooklyn,Williamsburg,40.71319,-73.95807,Entire Home/Apt,0.5119760479041916,0.0,0.3195548489666137,2019-07-01,4.87,1,293
11228502,Small Room In Private House,22420999,Herman,Queens,Richmond Hill,40.69585,-73.83098,Private Room,0.14970059880239522,0.1,0.007949125596184421,2018-12-31,0.25,5,344
11228512,Great 1 Br Available In Ues!,58523861,Doris,Manhattan,Upper East Side,40.77837,-73.94802,Private Room,0.2095808383233533,0.0,0.0,2019-06-23,0.72,1,0
11228611,Cozy Clean Room 7 Min From Jfk,20134231,Paulette,Queens,Springfield Gardens,40.66275,-73.76391,Private Room,0.11976047904191617,0.1,0.5961844197138315,2019-06-16,9.26,3,336
11236273,Private Furnished Room In Bk Apartment,219970,Fely,Brooklyn,Crown Heights,40.67648,-73.9634,Private Room,0.10778443113772455,0.0,0.030206677265500796,2019-05-31,0.53,2,0
11238715,Penthouse King Bedroom W/Amazing Views,26434803,Zach,Brooklyn,Bushwick,40.69967,-73.91403,Private Room,0.19461077844311378,0.6000000000000001,0.001589825119236884,2016-05-10,0.03,2,0
11239207,The Blair House Rental,33535733,Andrew,Manhattan,Midtown,40.76096,-73.9672,Private Room,0.3592814371257485,0.4,0.0,2019-06-23,0.72,1,0
11239248,Charming 1Bd In Hip East Village,12317978,Megan,Manhattan,East Village,40.72814,-73.98018,Entire Home/Apt,0.4041916167664671,0.1,0.0397456279809221,2018-09-09,0.62,1,0
11242469,"Very Sunny, Couple/Family-Friendly",17861935,Yoon,Queens,Flushing,40.76015,-73.79105,Entire Home/Apt,0.2095808383233533,0.30000000000000004,0.0,2019-06-23,0.72,1,0
11244921,Spacious Designer Loft - 1Br,24058309,Abigail,Manhattan,Midtown,40.75266,-73.97378,Entire Home/Apt,0.47904191616766467,0.20000000000000004,0.001589825119236884,2016-02-26,0.02,1,0
11253351,One Room Available In Apartment,55688014,Juliann,Manhattan,Hell'S Kitchen,40.76112,-73.99075,Private Room,0.2095808383233533,0.0,0.0,2019-06-23,0.72,1,0
11254989,"Sunny, Quiet East Vil/Les Apt",58730304,Adrienne,Manhattan,East Village,40.72434,-73.98904,Entire Home/Apt,0.4191616766467066,0.0,0.009538950715421305,2016-12-29,0.18,1,0
11255694,Private Room W/ Bathroom & Kitchen!,181201,Caroll,Brooklyn,Bedford-Stuyvesant,40.68472,-73.93145,Private Room,0.2065868263473054,0.20000000000000004,0.03656597774244833,2019-01-01,0.57,1,317
11257497,"Sunny, Kid Friendly 2 Bedroom",56066134,Jocelyn,Manhattan,Washington Heights,40.85585,-73.93741,Entire Home/Apt,0.37425149700598803,0.4,0.003179650238473768,2017-01-01,0.05,1,0
11259934,Light-Filled Loft (Morgan L),5440411,Dom,Brooklyn,Williamsburg,40.70647,-73.93265,Private Room,0.19161676646706588,0.20000000000000004,0.015898251192368842,2017-08-02,0.27,1,0
11261146,Williamsburg Pied-À-Terre,58779931,Nicholas,Brooklyn,Williamsburg,40.71554,-73.94115,Entire Home/Apt,0.7485029940119761,0.20000000000000004,0.011128775834658189,2019-01-02,0.38,1,0
11271036,Room In East Harlem,8145820,Felix,Manhattan,East Harlem,40.79606,-73.94881,Private Room,0.08982035928143713,0.0,0.001589825119236884,2016-02-24,0.02,1,0
11272222,La Maison Joyeuse - 12 Min Walk To Yankee Stadium,58857198,Melanie,Bronx,Concourse Village,40.82731,-73.91632,Private Room,0.29940119760479045,0.1,0.08585055643879173,2017-01-02,1.32,1,0
11272815,Private Room Off Morgan L Train Stop In Huge Loft,1373616,Gregory,Brooklyn,Williamsburg,40.70346,-73.93523,Private Room,0.11976047904191617,0.4,0.0,2019-06-23,0.72,1,0
11276229,Triplex W/ 2 Full Bed/Bath And High Ceilings,47481444,Trace,Manhattan,Gramercy,40.7357,-73.98396,Private Room,0.5988023952095809,0.0,0.0,2019-06-23,0.72,1,0
11276513,Large Room In Park Slope,10262436,Jenn,Brooklyn,Park Slope,40.67788,-73.98086,Private Room,0.2694610778443114,0.4,0.0,2019-06-23,0.72,1,0
11279590,"Cozy And Simple Studio, Ues Nyc",22492254,Diana Mia,Manhattan,Upper East Side,40.77416,-73.95259,Entire Home/Apt,0.43413173652694614,0.4,0.08585055643879173,2019-07-05,1.43,1,236
11279820,Newly Renovated 2 Bedroom In Soho!,22292023,Jordon,Manhattan,Lower East Side,40.72224,-73.99192,Entire Home/Apt,0.5089820359281437,0.0,0.0,2019-06-23,0.72,1,0
11279847,Cozy/Bright Clinton Hill Studio,525856,Rick,Brooklyn,Clinton Hill,40.68354,-73.96748,Entire Home/Apt,0.2095808383233533,0.5000000000000001,0.028616852146263912,2019-07-04,0.47,1,203
11281365,Private Room In Uptown Manhattan,24258262,Hannah,Manhattan,Washington Heights,40.83336,-73.94333,Private Room,0.2095808383233533,0.1,0.1875993640699523,2019-06-30,2.93,1,283
11281913,Apt In The Heart Of West Village,3040512,Andrea,Manhattan,West Village,40.73292,-74.00222,Entire Home/Apt,0.502994011976048,0.0,0.001589825119236884,2016-03-01,0.02,1,0
11282208,"Sunny ""Green"" Brownstone Duplex With Deck & Garden",1779599,Bettina,Brooklyn,Bedford-Stuyvesant,40.68556,-73.92767,Entire Home/Apt,0.5838323353293413,0.30000000000000004,0.007949125596184421,2018-08-16,0.14,1,15
11282348,Unique Lincoln Square 1 Br Apt,58931360,Juliana,Manhattan,Upper West Side,40.77616,-73.98485,Entire Home/Apt,0.7485029940119761,0.20000000000000004,0.009538950715421305,2016-07-06,0.15,1,0
11282499,Hells Kitchen Private Room 3Br/2Ba,5408649,Steven,Manhattan,Hell'S Kitchen,40.76508,-73.99087,Private Room,0.16467065868263475,0.9,0.0,2019-06-23,0.72,1,0
11284626,Large Br In Spacious Artist Loft,7519175,Ira,Brooklyn,Bushwick,40.7066,-73.92115,Private Room,0.22455089820359284,0.20000000000000004,0.0,2019-06-23,0.72,1,0
11291712,One Bedrm Bk Brownstone Beauty,25052740,Nina,Brooklyn,Bedford-Stuyvesant,40.69488,-73.9434,Private Room,0.14970059880239522,0.6000000000000001,0.015898251192368842,2019-01-17,0.25,3,243
11293006,Queen Bedroom In East Village,59007500,Matt,Manhattan,East Village,40.72814,-73.97995,Private Room,0.25449101796407186,0.0,0.006359300476947536,2016-07-24,0.11,1,0
11294566,Bright & Comfy Room In Bed Stuy 3Br,59018284,Dorien,Brooklyn,Bedford-Stuyvesant,40.69062,-73.93497,Private Room,0.08383233532934133,0.0,0.007949125596184421,2016-04-25,0.12,1,0
11295457,Manhattan -Harlem- Private Room / Single Bed,7055854,Diane,Manhattan,East Harlem,40.80296,-73.94399,Private Room,0.17964071856287425,0.4,0.06200317965023848,2019-06-06,1.2,5,271
11295918,"Clean, Quiet, Comfortable Apartment",4671389,Samuel,Brooklyn,Prospect-Lefferts Gardens,40.66143,-73.95999,Private Room,0.2095808383233533,0.0,0.0,2019-06-23,0.72,1,0
11296590,One Bedroom Apartment In The Heart Of Chelsea,59032240,Matt,Manhattan,Chelsea,40.74322,-73.99744,Entire Home/Apt,0.4940119760479042,0.5000000000000001,0.006359300476947536,2019-04-18,0.19,1,13
11298300,Stylish 2 Br On The Upper West Side,4726696,Maria,Manhattan,Upper West Side,40.79589,-73.96811,Entire Home/Apt,0.43413173652694614,0.0,0.001589825119236884,2016-03-24,0.02,1,0
11301136,Cute & Cozy Studio_C2S @ Ues 81,59066199,Dakyung,Manhattan,Upper East Side,40.77511,-73.95276,Entire Home/Apt,0.37425149700598803,0.9,0.007949125596184421,2019-04-27,0.12,1,88
11304325,West Village 2 Br,59095370,Gabriella,Manhattan,West Village,40.73313,-74.00336,Entire Home/Apt,0.7485029940119761,0.0,0.001589825119236884,2016-02-25,0.02,1,0
11304836,Sunny 1-Bdrm Near Shopping,6761373,Iquo,Brooklyn,Flatbush,40.64495,-73.95896,Entire Home/Apt,0.2065868263473054,0.4,0.001589825119236884,2019-04-13,0.34,1,0
11305815,Fourth Of July Getaway,59105771,Rachel,Manhattan,Inwood,40.86083,-73.92626,Entire Home/Apt,0.4191616766467066,0.20000000000000004,0.007949125596184421,2016-12-27,0.13,1,8
11305912,_Special Offers: Guest Assistance,344035,Brooklyn&   Breakfast    -Len-,Brooklyn,Prospect Heights,40.67771,-73.96979,Private Room,0.7485029940119761,0.0,0.0397456279809221,2019-05-01,0.63,13,0
11315999,Summer In The City,5577926,Lou,Queens,Astoria,40.76821,-73.9125,Private Room,0.17964071856287425,0.0,0.11446740858505565,2019-06-15,1.82,4,0
11317209,Modern Apartment In Williamsburg,20527254,Eddy,Brooklyn,Williamsburg,40.70821,-73.94719,Private Room,0.19461077844311378,0.1,0.014308426073131956,2016-12-05,0.25,1,0
11319227,A Home Away From Home In Nyc! Uptown,51025844,Kdn,Manhattan,Inwood,40.86761,-73.92718,Shared Room,0.08682634730538923,0.0,0.1478537360890302,2019-06-15,2.28,3,90
11320246,Room For Rent In East Village,47625541,Jeff,Manhattan,East Village,40.72152,-73.97999,Private Room,0.19461077844311378,0.1,0.006359300476947536,2016-07-21,0.1,2,1
11320482,Living Affordably In Prim Riverdale,24789838,Aljosha,Bronx,Kingsbridge,40.88599,-73.89868,Private Room,0.1347305389221557,0.5000000000000001,0.0,2019-06-23,0.72,2,0
11321187,Entire 1Br Apt On Ues,59215698,Daniela,Manhattan,Upper East Side,40.76796,-73.95205,Entire Home/Apt,0.38922155688622756,0.0,0.033386327503974564,2019-07-07,0.56,2,53
11321484,Williamsburg Abode,59215650,Jil,Brooklyn,Williamsburg,40.71259,-73.95974,Private Room,0.22455089820359284,0.20000000000000004,0.0,2019-06-23,0.72,1,0
11322391,Sunny Room W/Laundry + Own Entrance,17824959,Allison,Brooklyn,Bushwick,40.69585,-73.92585,Private Room,0.14970059880239522,0.1,0.001589825119236884,2016-04-21,0.03,1,0
11322591,Large 1 Bd In East Williamsburg,1525033,Monique,Brooklyn,Williamsburg,40.71055,-73.95017,Entire Home/Apt,0.47904191616766467,0.6000000000000001,0.006359300476947536,2017-10-06,0.1,1,0
11324531,Private Room - Greenpoint,31860430,Grayson,Brooklyn,Greenpoint,40.73733,-73.95336,Private Room,0.19461077844311378,0.0,0.0,2019-06-23,0.72,1,0
11324565,Private Room. Twin Bed. Great Stay!,59070885,Eric Charles,Manhattan,Upper East Side,40.76658,-73.95224,Private Room,0.11676646706586827,0.0,0.007949125596184421,2016-04-16,0.12,1,0
11325107,Cozy 1 Bedroom In The Village,3417090,Trevor,Manhattan,Gramercy,40.7328,-73.9841,Entire Home/Apt,0.43413173652694614,0.0,0.1987281399046105,2019-02-24,3.63,1,0
11325635,Lovely Brownstone Close To Subway,404629,Jazzy,Brooklyn,Bedford-Stuyvesant,40.68079,-73.95556,Entire Home/Apt,0.5838323353293413,0.30000000000000004,0.19395866454689986,2019-06-30,3.01,1,236
11326009,Cozy Sunlit Room Next To Timesquare,13125944,Calvin,Manhattan,Hell'S Kitchen,40.7651,-73.98854,Private Room,0.23652694610778444,0.0,0.003179650238473768,2016-05-21,0.05,2,0
11334476,Comfortable Bedroom,47515751,Jennyfer,Manhattan,Inwood,40.86679,-73.92552,Private Room,0.10479041916167665,0.20000000000000004,0.015898251192368842,2019-03-24,0.24,2,31
11334624,Sunny Friendly 3Br Lower East Side,35095754,Lorraine,Manhattan,Lower East Side,40.72048,-73.9906,Private Room,0.9730538922155689,0.1,0.20667726550079493,2019-06-21,3.3,2,139
11335874,Huge Bedroom In Luxurious Apartment,5650826,Colin,Manhattan,East Harlem,40.78626,-73.94429,Private Room,0.11976047904191617,0.30000000000000004,0.003179650238473768,2016-04-02,0.05,1,0
11337913,Private Bedroom Midtown,3660628,Michelle,Manhattan,Upper West Side,40.76898,-73.98453,Private Room,0.31437125748503,0.30000000000000004,0.0,2019-06-23,0.72,1,0
11338529,Private Room In Uptown Manhattan,59345189,Jenniffer,Manhattan,Inwood,40.86313,-73.92162,Private Room,0.1287425149700599,0.1,0.08744038155802862,2018-04-22,1.98,1,0
11339109,Sunny Artist Ph - Williamsburg  W/Privateterrace,58179165,Meg,Brooklyn,Williamsburg,40.71175,-73.96728,Entire Home/Apt,0.6736526946107785,0.0,0.009538950715421305,2018-10-07,0.28,1,89
11339154,Renovated Large Studio Apartment,10990986,Daniel,Manhattan,Upper West Side,40.79153,-73.97174,Entire Home/Apt,0.5239520958083833,0.20000000000000004,0.004769475357710652,2016-04-07,0.08,1,0
11341650,"Room Off Jefferson L, Bushwick",978580,Marta,Brooklyn,Bushwick,40.70515,-73.925,Private Room,0.22455089820359284,0.0,0.0,2019-06-23,0.72,1,0
11343196,Charming Studio In Great Location,5368671,Kevin,Brooklyn,Cobble Hill,40.68963,-73.99259,Entire Home/Apt,0.281437125748503,0.0,0.06200317965023848,2019-06-02,0.98,1,4
11344203,"Cozy Lofted Room, With Patio",26082446,Natali,Brooklyn,Bushwick,40.69607,-73.92295,Private Room,0.29940119760479045,0.0,0.0,2019-06-23,0.72,1,0
11351798,West Village Penthouse Loft W Roof,29658310,Nathaniel,Manhattan,Greenwich Village,40.73469,-73.99838,Entire Home/Apt,0.5988023952095809,0.20000000000000004,0.001589825119236884,2016-05-18,0.03,1,0
11352664,Gated Manhattan Enclave,26024758,Sabia,Manhattan,East Harlem,40.81357,-73.93575,Entire Home/Apt,0.2844311377245509,0.1,0.11764705882352942,2019-06-02,1.85,1,92
11355476,Cozy Studio Living-Room Sharing In Little Italy,49621731,Angel,Manhattan,Little Italy,40.71987,-73.99729,Shared Room,0.19461077844311378,0.4,0.030206677265500796,2019-06-15,0.67,1,89
11357182,Cozy Room In Williamsburg Apartment,6369681,Juliann,Brooklyn,Williamsburg,40.7106,-73.95884,Private Room,0.12275449101796408,0.0,0.006359300476947536,2016-06-20,0.1,1,0
11359026,One Bedroom Apt Near Times Square,59499901,Nate,Manhattan,Hell'S Kitchen,40.76189,-73.98961,Entire Home/Apt,0.5988023952095809,0.20000000000000004,0.001589825119236884,2017-01-02,0.03,1,0
11359148,Cozy Garden  Apartment,42389158,Han And Denyce,Brooklyn,Flatbush,40.64181,-73.9522,Entire Home/Apt,0.25449101796407186,0.1,0.2670906200317965,2019-07-06,4.22,1,246
11360407,"Rm In 3Br Dplx/1Bth, Clintonhill Off Washingtonave",59509831,Jaleelah A.,Brooklyn,Clinton Hill,40.68073,-73.96217,Private Room,0.44910179640718567,0.1,0.004769475357710652,2019-06-17,0.08,1,35
11360854,1 Bedroom In Cozy Apartment,1565924,Johanna,Manhattan,East Harlem,40.79191,-73.94613,Private Room,0.19461077844311378,0.0,0.001589825119236884,2016-12-30,0.03,1,0
